id,Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
5107,BDCQ.SEA2ZS,2017.06,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5108,BDCQ.SEA2ZS,2017.09,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5109,BDCQ.SEA2ZS,2017.12,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5110,BDCQ.SEA2ZS,2018.03,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5111,BDCQ.SEA2ZS,2018.06,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5112,BDCQ.SEA2ZS,2018.09,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5113,BDCQ.SEA2ZS,2018.12,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5114,BDCQ.SEA2ZS,2019.03,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5115,BDCQ.SEA2ZS,2019.06,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5116,BDCQ.SEA2ZS,2019.09,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5117,BDCQ.SEA2ZS,2019.12,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5118,BDCQ.SEA2ZS,2020.03,,Y,R,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5119,BDCQ.SEA2ZS,2020.06,,Y,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5120,BDCQ.SEA2ZS,2020.09,,Y,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5121,BDCQ.SEA2ZS,2020.12,,Y,F,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Seasonally adjusted,,
5122,BDCQ.SEA2ZT,2011.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5123,BDCQ.SEA2ZT,2011.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5124,BDCQ.SEA2ZT,2011.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5125,BDCQ.SEA2ZT,2012.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5126,BDCQ.SEA2ZT,2012.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5127,BDCQ.SEA2ZT,2012.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5128,BDCQ.SEA2ZT,2012.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5129,BDCQ.SEA2ZT,2013.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5130,BDCQ.SEA2ZT,2013.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5131,BDCQ.SEA2ZT,2013.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5132,BDCQ.SEA2ZT,2013.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5133,BDCQ.SEA2ZT,2014.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5134,BDCQ.SEA2ZT,2014.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5135,BDCQ.SEA2ZT,2014.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5136,BDCQ.SEA2ZT,2014.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5137,BDCQ.SEA2ZT,2015.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5138,BDCQ.SEA2ZT,2015.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5139,BDCQ.SEA2ZT,2015.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5140,BDCQ.SEA2ZT,2015.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5141,BDCQ.SEA2ZT,2016.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5142,BDCQ.SEA2ZT,2016.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5143,BDCQ.SEA2ZT,2016.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5144,BDCQ.SEA2ZT,2016.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5145,BDCQ.SEA2ZT,2017.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5146,BDCQ.SEA2ZT,2017.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5147,BDCQ.SEA2ZT,2017.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5148,BDCQ.SEA2ZT,2017.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5149,BDCQ.SEA2ZT,2018.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5150,BDCQ.SEA2ZT,2018.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5151,BDCQ.SEA2ZT,2018.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5152,BDCQ.SEA2ZT,2018.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5153,BDCQ.SEA2ZT,2019.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5154,BDCQ.SEA2ZT,2019.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5155,BDCQ.SEA2ZT,2019.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5156,BDCQ.SEA2ZT,2019.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5157,BDCQ.SEA2ZT,2020.03,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5158,BDCQ.SEA2ZT,2020.06,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5159,BDCQ.SEA2ZT,2020.09,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5160,BDCQ.SEA2ZT,2020.12,,Y,C,Value,6,Business Data Collection - BDC,Industry by employment variable,Total earnings,Total Industry,Trend,,
5161,BDCQ.SEB1X1A,2011.06,861368,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5162,BDCQ.SEB1X1A,2011.09,858181,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5163,BDCQ.SEB1X1A,2011.12,873957,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5164,BDCQ.SEB1X1A,2012.03,873443,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5165,BDCQ.SEB1X1A,2012.06,878354,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5166,BDCQ.SEB1X1A,2012.09,866769,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5167,BDCQ.SEB1X1A,2012.12,885214,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5168,BDCQ.SEB1X1A,2013.03,889853,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5169,BDCQ.SEB1X1A,2013.06,895586,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5170,BDCQ.SEB1X1A,2013.09,886749,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5171,BDCQ.SEB1X1A,2013.12,911181,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5172,BDCQ.SEB1X1A,2014.03,916827,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5173,BDCQ.SEB1X1A,2014.06,919513,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5174,BDCQ.SEB1X1A,2014.09,914889,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5175,BDCQ.SEB1X1A,2014.12,938035,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5176,BDCQ.SEB1X1A,2015.03,944717,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5177,BDCQ.SEB1X1A,2015.06,949211,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5178,BDCQ.SEB1X1A,2015.09,939280,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5179,BDCQ.SEB1X1A,2015.12,961417,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5180,BDCQ.SEB1X1A,2016.03,969242,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5181,BDCQ.SEB1X1A,2016.06,976839,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5182,BDCQ.SEB1X1A,2016.09,968714,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5183,BDCQ.SEB1X1A,2016.12,992838,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5184,BDCQ.SEB1X1A,2017.03,1000650,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5185,BDCQ.SEB1X1A,2017.06,1012407,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5186,BDCQ.SEB1X1A,2017.09,1002611,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5187,BDCQ.SEB1X1A,2017.12,1025975,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5188,BDCQ.SEB1X1A,2018.03,1032203,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5189,BDCQ.SEB1X1A,2018.06,1034382,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5190,BDCQ.SEB1X1A,2018.09,1017244,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5191,BDCQ.SEB1X1A,2018.12,1044370,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5192,BDCQ.SEB1X1A,2019.03,1051851,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5193,BDCQ.SEB1X1A,2019.06,1054335,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5194,BDCQ.SEB1X1A,2019.09,1042170,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5195,BDCQ.SEB1X1A,2019.12,1071084,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5196,BDCQ.SEB1X1A,2020.03,1071913,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5197,BDCQ.SEB1X1A,2020.06,1067482,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5198,BDCQ.SEB1X1A,2020.09,1048818,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5199,BDCQ.SEB1X1A,2020.12,1062249,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5200,BDCQ.SEB1X1A,2021.03,1063699,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5201,BDCQ.SEB1X1A,2021.06,1068899,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5202,BDCQ.SEB1X1A,2021.09,1071091,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5203,BDCQ.SEB1X1A,2021.12,1098610,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5204,BDCQ.SEB1X1A,2022.03,1094980,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5205,BDCQ.SEB1X1A,2022.06,1096863,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Male,Actual,,
5206,BDCQ.SEB1X2A,2011.06,865507,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5207,BDCQ.SEB1X2A,2011.09,866932,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5208,BDCQ.SEB1X2A,2011.12,881069,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5209,BDCQ.SEB1X2A,2012.03,855472,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5210,BDCQ.SEB1X2A,2012.06,878971,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5211,BDCQ.SEB1X2A,2012.09,870937,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5212,BDCQ.SEB1X2A,2012.12,883946,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5213,BDCQ.SEB1X2A,2013.03,867438,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5214,BDCQ.SEB1X2A,2013.06,892765,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5215,BDCQ.SEB1X2A,2013.09,886290,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5216,BDCQ.SEB1X2A,2013.12,903759,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5217,BDCQ.SEB1X2A,2014.03,887024,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5218,BDCQ.SEB1X2A,2014.06,908728,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5219,BDCQ.SEB1X2A,2014.09,908194,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5220,BDCQ.SEB1X2A,2014.12,924547,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5221,BDCQ.SEB1X2A,2015.03,906837,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5222,BDCQ.SEB1X2A,2015.06,931761,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5223,BDCQ.SEB1X2A,2015.09,924596,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5224,BDCQ.SEB1X2A,2015.12,944175,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5225,BDCQ.SEB1X2A,2016.03,927767,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5226,BDCQ.SEB1X2A,2016.06,954934,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5227,BDCQ.SEB1X2A,2016.09,951510,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5228,BDCQ.SEB1X2A,2016.12,972194,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5229,BDCQ.SEB1X2A,2017.03,956291,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5230,BDCQ.SEB1X2A,2017.06,987106,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5231,BDCQ.SEB1X2A,2017.09,982813,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5232,BDCQ.SEB1X2A,2017.12,1004491,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5233,BDCQ.SEB1X2A,2018.03,995135,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5234,BDCQ.SEB1X2A,2018.06,1012132,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5235,BDCQ.SEB1X2A,2018.09,1002817,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5236,BDCQ.SEB1X2A,2018.12,1030271,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5237,BDCQ.SEB1X2A,2019.03,1023269,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5238,BDCQ.SEB1X2A,2019.06,1039774,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5239,BDCQ.SEB1X2A,2019.09,1033985,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5240,BDCQ.SEB1X2A,2019.12,1063632,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5241,BDCQ.SEB1X2A,2020.03,1052938,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5242,BDCQ.SEB1X2A,2020.06,1043070,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5243,BDCQ.SEB1X2A,2020.09,1034200,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5244,BDCQ.SEB1X2A,2020.12,1054491,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5245,BDCQ.SEB1X2A,2021.03,1045757,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5246,BDCQ.SEB1X2A,2021.06,1060956,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5247,BDCQ.SEB1X2A,2021.09,1070734,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5248,BDCQ.SEB1X2A,2021.12,1098364,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5249,BDCQ.SEB1X2A,2022.03,1083262,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5250,BDCQ.SEB1X2A,2022.06,1090853,,F,Number,0,Business Data Collection - BDC,Sex by employment variable,Filled jobs,Female,Actual,,
5251,BDCQ.SEB2X1A,2011.06,12238.81794,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5252,BDCQ.SEB2X1A,2011.09,12447.81747,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5253,BDCQ.SEB2X1A,2011.12,12944.22723,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5254,BDCQ.SEB2X1A,2012.03,12536.7914,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5255,BDCQ.SEB2X1A,2012.06,12858.28269,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5256,BDCQ.SEB2X1A,2012.09,12980.62518,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5257,BDCQ.SEB2X1A,2012.12,13620.7773,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5258,BDCQ.SEB2X1A,2013.03,12986.04037,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5259,BDCQ.SEB2X1A,2013.06,13373.08564,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5260,BDCQ.SEB2X1A,2013.09,13524.29815,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5261,BDCQ.SEB2X1A,2013.12,14393.72603,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5262,BDCQ.SEB2X1A,2014.03,13521.21487,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5263,BDCQ.SEB2X1A,2014.06,14100.5991,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5264,BDCQ.SEB2X1A,2014.09,14438.72042,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5265,BDCQ.SEB2X1A,2014.12,15156.17415,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5266,BDCQ.SEB2X1A,2015.03,14236.92615,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5267,BDCQ.SEB2X1A,2015.06,14829.61226,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5268,BDCQ.SEB2X1A,2015.09,15262.31345,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5269,BDCQ.SEB2X1A,2015.12,15687.31896,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5270,BDCQ.SEB2X1A,2016.03,15323.72715,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5271,BDCQ.SEB2X1A,2016.06,15662.54143,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5272,BDCQ.SEB2X1A,2016.09,15734.43383,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5273,BDCQ.SEB2X1A,2016.12,16466.5692,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5274,BDCQ.SEB2X1A,2017.03,16024.18787,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5275,BDCQ.SEB2X1A,2017.06,16614.14849,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5276,BDCQ.SEB2X1A,2017.09,16681.54894,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5277,BDCQ.SEB2X1A,2017.12,17608.24145,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5278,BDCQ.SEB2X1A,2018.03,16924.59901,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5279,BDCQ.SEB2X1A,2018.06,17611.25775,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5280,BDCQ.SEB2X1A,2018.09,17648.33966,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5281,BDCQ.SEB2X1A,2018.12,18735.53373,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5282,BDCQ.SEB2X1A,2019.03,17581.85879,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5283,BDCQ.SEB2X1A,2019.06,18491.24023,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5284,BDCQ.SEB2X1A,2019.09,18533.60153,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5285,BDCQ.SEB2X1A,2019.12,20066.90545,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5286,BDCQ.SEB2X1A,2020.03,18539.15754,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5287,BDCQ.SEB2X1A,2020.06,18336.39962,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5288,BDCQ.SEB2X1A,2020.09,19393.92061,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5289,BDCQ.SEB2X1A,2020.12,19669.36389,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5290,BDCQ.SEB2X1A,2021.03,19720.8171,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5291,BDCQ.SEB2X1A,2021.06,20136.4707,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5292,BDCQ.SEB2X1A,2021.09,20530.51792,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5293,BDCQ.SEB2X1A,2021.12,21603.4864,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5294,BDCQ.SEB2X1A,2022.03,21400.60152,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5295,BDCQ.SEB2X1A,2022.06,22023.75388,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Male,Actual,,
5296,BDCQ.SEB2X2A,2011.06,8483.65229,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5297,BDCQ.SEB2X2A,2011.09,8528.135007,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5298,BDCQ.SEB2X2A,2011.12,9000.343929,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5299,BDCQ.SEB2X2A,2012.03,8528.554026,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
5300,BDCQ.SEB2X2A,2012.06,8873.395656,,F,Value,6,Business Data Collection - BDC,Sex by employment variable,Total earnings,Female,Actual,,
